DATA_STRD_YR,LTTC_ID,CTPR_CD,SIGNGU_CD,LEGALDONG_CD,CENSUS_BNDR_CTPR_CD,CENSUS_BNDR_SIGNGU_CD,CENSUS_BNDR_EMD_CD,TKCAR_TRFC_QTY,AVE_TRAF_NMTM,AVE_TRAF_WAIT_TM,PBTS_TRAF_TRFC_RATE
2023,다사64a53b,11,11260,1126010100,11,11070,11070720,336359.0,0.4476,469.0,0.1491
2023,마라02b96b,48,48121,4812110400,38,38111,38111510,387843.0,0.0788,517.0,0.3214
2023,다사60b39a,11,11650,1165011100,11,11220,11220680,55380.0,0.6219,593.0,0.1269
2023,다나47a96b,50,50130,5013025900,39,39020,39020130,57016.0,0.1176,1057.0,0.0342
2023,다라48a81b,29,29110,2911011900,24,24010,24010720,116795.0,0.2223,923.0,0.0239
2023,마마55a22b,31,31710,3171034000,26,26510,26510340,95688.0,0.2697,1017.0,0.0113
2023,다바92a15b,30,30140,3014010400,25,25020,25020540,280244.0,0.261,620.0,0.1626
2023,라라53a88a,48,48170,4817010300,38,38030,38030720,110475.0,0.1022,691.0,0.0553
2023,다사42a66b,41,41285,4128510900,31,31103,31103600,107332.0,0.4729,888.0,0.0174
2023,라사08b37b,41,41830,4183039500,31,31580,31580390,234.0,0.1197,118.0,0.025
2023,다다00b00a,50,50110,5011012300,39,39010,39010670,136303.0,0.1002,1043.0,0.0404
2023,라라21b38b,46,46130,4613010600,36,36020,36020510,245968.0,0.1185,1251.0,0.1283
2023,다마68a61a,45,45113,4511310400,35,35012,35012550,77599.0,0.0958,735.0,0.0682
2023,다바97b46b,43,43112,4311210700,33,33042,33042580,347947.0,0.2508,728.0,0.0454
2023,라바95b43a,47,47170,4717025000,37,37040,37040110,9640.0,0.1035,1114.0,0.0205
2023,다바68a67a,44,44131,4413111400,34,34011,34011560,118848.0,0.1522,1070.0,0.0738
2023,마마36a03a,48,48330,4833025300,38,38100,38100120,173774.0,0.403,745.0,0.0128
2023,마마66b81b,47,47113,4711311600,37,37012,37012680,1267.0,0.0955,2258.0,0.0231
2023,다라85b49b,46,46780,4678025300,36,36560,36560120,102796.0,0.0997,1329.0,0.0757
2023,라라14a41a,46,46130,4613013500,36,36020,36020670,210117.0,0.0722,739.0,0.1069
2023,다사31b40b,28,28200,2820010300,23,23050,23050610,86334.0,0.4631,954.0,0.0247
2023,라라97a93a,48,48127,4812710400,38,38114,38114630,184153.0,0.1521,659.0,0.0346
2023,다바83a11b,30,30200,3020010200,25,25040,25040680,25636.0,0.3657,1034.0,0.0631
2023,다바75a89a,41,41550,4155035000,31,31220,31220350,85051.0,0.3608,1191.0,0.0094
2023,다사27b42b,28,28260,2826011200,23,23080,23080650,82118.0,0.3151,363.0,0.5152
2023,라마35b93a,43,43740,4374035000,33,33540,33540350,459.0,0.0,,0.0
2023,라라93a96b,48,48127,4812725000,38,38114,38114110,156497.0,0.1951,607.0,0.0677
2023,다라42b91a,29,29170,2917013100,24,24040,24040810,84599.0,0.2008,545.0,0.0363
2023,다사75a91a,41,41650,4165034000,31,31270,31270340,50013.0,0.1819,798.0,0.0529
2023,다사37b64a,41,41285,4128510700,31,31103,31103540,36278.0,0.4889,1434.0,0.0257
2023,다사29a56b,28,28260,2826012100,23,23080,23080810,11460.0,0.6825,905.0,0.0177
2023,라사42b24b,51,51130,5113011700,32,32020,32020680,40265.0,0.0957,1377.0,0.0687
2023,다사13b43a,28,28110,2811014600,23,23010,23010650,78197.0,0.0225,736.0,0.0114
2023,라바67a06a,47,47190,4719032000,37,37050,37050320,1121.0,0.4131,772.0,0.0032
2023,다사46b27a,41,41410,4141010700,31,31160,31160630,20702.0,0.691,1105.0,0.0094
2023,다나45a93b,50,50130,5013025900,39,39020,39020130,13414.0,0.1639,558.0,0.0507
2023,라라21b24b,46,46130,4613025000,36,36020,36020110,3467.0,0.2816,1435.0,0.0086
2023,다바42b88a,41,41220,4122025600,31,31070,31070130,2613.0,0.2721,890.0,0.0091
2023,다바66a29a,44,44150,4415010800,34,34020,34020580,14591.0,0.1807,1291.0,0.0018
2023,다사65b43a,11,11710,1171010800,11,11240,11240690,12176.0,0.6743,1446.0,0.0098
2023,다바61a77b,44,44200,4420035000,34,34040,34040340,6291.0,0.1108,1367.0,0.0514
2023,마라17b87b,48,48250,4825013000,38,38070,38070630,89640.0,0.0237,641.0,0.0743
2023,라아96b19b,51,51210,5121011000,32,32060,32060600,52083.0,0.0245,2026.0,0.0061
2023,라사19b88a,51,51110,5111011700,32,32010,32010570,21973.0,0.0906,1689.0,0.1286
2023,다바67a87b,41,41220,4122012300,31,31070,31070650,38230.0,0.2359,1218.0,0.0056
2023,다사78a61a,41,41360,4136010100,31,31130,31130510,15835.0,0.2281,2065.0,0.0133
2023,라바89b80b,47,47210,4721025000,37,37060,37060110,1405.0,0.0734,,0.0
2023,다사47a22a,41,41271,4127111100,31,31091,31091710,5750.0,0.493,535.0,0.159
2023,다사15a42b,28,28110,2811014600,23,23010,23010650,8418.0,0.2359,797.0,0.0246
2023,다바88b47b,43,43113,4311313900,33,33043,33043570,8552.0,0.2019,1467.0,0.034
2023,다바93b58a,43,43114,4311425300,33,33044,33044120,13388.0,0.0943,1167.0,0.0185
2023,라라85b52a,48,48220,4822031000,38,38050,38050310,7075.0,0.2068,1044.0,0.0055
2023,다사16a64b,41,41570,4157034000,31,31230,31230340,1955.0,0.4905,706.0,0.0061
2023,다사59a72b,41,41150,4115011000,31,31030,31030680,34687.0,0.435,1166.0,0.0177
2023,라라09a34b,46,46130,4613033000,36,36020,36020330,119.0,0.5637,1186.0,0.0775
2023,다마66a69a,45,45710,4571025000,35,35510,35510110,12548.0,0.0168,1504.0,0.0063
2023,마마54a65b,47,47130,4713036000,37,37020,37020360,763.0,0.1572,1061.0,0.0078
2023,라바03b95b,41,41500,4150038000,31,31210,31210380,14.0,0.2143,,0.0
2023,다사91b32a,41,41610,4161025900,31,31250,31250140,7781.0,0.7866,1516.0,0.0047
2023,다사80b71a,41,41360,4136034000,31,31130,31130340,3067.0,0.2938,862.0,0.002
2023,라라82b78a,48,48125,4812534000,38,38113,38113340,1749.0,0.243,590.0,0.0034
2023,다사59b67b,41,41150,4115010200,31,31030,31030550,2392.0,0.0941,810.0,0.1563
2023,마마40b55b,47,47130,4713034000,37,37020,37020340,3018.0,0.0988,605.0,0.0166
2023,다사73b07b,41,41461,4146125600,31,31191,31191130,11169.0,0.2848,1135.0,0.0099
2023,다사68b57a,41,41310,4131010300,31,31120,31120520,3315.0,0.6262,1477.0,0.0128
2023,다라39a75a,29,29155,2915512300,24,24030,24030700,1413.0,0.3151,624.0,0.0126
2023,다사47a64b,41,41281,4128111500,31,31101,31101590,3096.0,0.4031,1535.0,0.0086
2023,마라01a99a,48,48121,4812131000,38,38111,38111310,2464.0,0.3681,782.0,0.0704
2023,라라52b81b,48,48170,4817032000,38,38030,38030320,1781.0,0.1539,,0.0
2023,다바81b10b,30,30200,3020010700,25,25040,25040680,2766.0,0.6446,2350.0,0.0054
2023,다다32a06b,50,50110,5011025600,39,39010,39010130,2530.0,0.1723,589.0,0.3949
2023,다사31a58b,41,41570,4157010100,31,31230,31230610,3850.0,0.1792,1225.0,0.1609
2023,다사21a15b,41,41273,4127311000,31,31092,31092720,5480.0,0.258,1116.0,0.0149
2023,라라93b94b,48,48127,4812725000,38,38114,38114110,2311.0,0.2073,453.0,0.1818
2023,라사04a33b,41,41670,4167035000,31,31280,31280360,6395.0,0.182,1000.0,0.0601
2023,다바70b88a,41,41550,4155025000,31,31220,31220110,122.0,1.7869,1979.0,0.0081
2023,다마88b11b,45,45190,4519010600,35,35050,35050550,16665.0,0.053,1496.0,0.0106
2023,라사25a14a,51,51130,5113035000,32,32020,32020340,213.0,0.0516,,0.0
2023,다사04a64b,28,28710,2871035000,23,23510,23510350,2895.0,0.1707,1241.0,0.0028
2023,라라60a91b,48,48170,4817041000,38,38030,38030400,457.0,0.1094,,0.0
2023,다바12a29a,44,44180,4418033000,34,34030,34030340,63.0,0.0,,0.0
2023,다사42a06a,41,41590,4159036000,31,31240,31240380,1633.0,0.7451,1176.0,0.0109
2023,라라98b85a,48,48125,4812510100,38,38113,38113520,7860.0,0.4967,1000.0,0.0028
2023,라사20a19a,41,41670,4167037000,31,31280,31280380,230.0,0.0695,,0.0
2023,마바10b66a,47,47170,4717043000,37,37040,37040430,417.0,0.3266,131.0,0.0024
2023,다마61a58b,45,45111,4511114500,35,35011,35011780,8114.0,0.1798,759.0,0.0667
2023,마마00b07a,48,48121,4812131000,38,38111,38111310,2998.0,0.1435,1467.0,0.0895
2023,다사86b19a,41,41500,4150034000,31,31210,31210340,1921.0,0.4862,1645.0,0.001
2023,다사18b14a,41,41273,4127311200,31,31092,31092720,726.0,0.3512,,0.0
2023,다사93b71b,41,41820,4182032500,31,31570,31570320,4604.0,0.3792,892.0,0.0725
2023,라마88b93a,47,47190,4719036000,37,37050,37050360,1530.0,0.2897,1570.0,0.0071
2023,다바76a47a,36,36110,3611038000,29,29010,29010380,662.0,0.3157,1304.0,0.0163
2023,라사51b01b,43,43150,4315025000,33,33030,33030110,676.0,0.0251,,0.0
2023,라라57b93b,48,48170,4817042000,38,38030,38030410,3013.0,0.2733,1062.0,0.0205
2023,다사10b59a,28,28710,2871033000,23,23510,23510330,2457.0,0.5241,776.0,0.3922
2023,다바98a15b,30,30110,3011012200,25,25010,25010730,2439.0,0.6552,922.0,0.1859
2023,라바04b12a,43,43730,4373037000,33,33530,33530370,2217.0,0.0,,0.0
2023,다바43a73b,44,44200,4420038000,34,34040,34040370,1110.0,0.1244,,0.0
2023,다마82b94a,44,44230,4423038000,34,34060,34060370,2301.0,0.6454,,0.0
2023,다마38b74a,45,45130,4513035000,35,35020,35020350,882.0,0.1576,3205.0,0.0156
2023,다마39b74a,45,45130,4513035000,35,35020,35020350,251.0,0.1315,1877.0,0.004
2023,라사44a82b,51,51720,5172032000,32,32510,32510320,602.0,0.0,,0.0
2023,마마11a25a,48,48270,4827031000,38,38080,38080310,969.0,0.0,,0.0
2023,다마33a79a,45,45130,4513013800,35,35020,35020670,649.0,0.2142,2390.0,0.0077
2023,라라62a80b,48,48170,4817033000,38,38030,38030330,1331.0,0.2945,627.0,0.0045
2023,다사16b45a,28,28110,2811014500,23,23010,23010650,1896.0,0.2083,944.0,0.0089
2023,다바83a85a,41,41550,4155032000,31,31220,31220320,1029.0,0.312,,0.0
2023,다바36a95b,41,41590,4159025600,31,31240,31240130,2907.0,0.2917,1124.0,0.0075
2023,다사77a56a,41,41360,4136025000,31,31130,31130110,1852.0,0.3888,924.0,0.0025
2023,마라37a76b,26,26140,2614012400,21,21020,21020680,3533.0,0.7615,1342.0,0.009
2023,다사53b84a,41,41630,4163032000,31,31260,31260320,1960.0,0.6908,,0.0
2023,다마24b39b,45,45800,4580039000,35,35580,35580390,1025.0,0.0,,0.0
2023,라라03b60a,46,46150,4615031000,36,36030,36030370,1222.0,0.279,1487.0,0.0255
2023,마바17b32a,47,47170,4717038000,37,37040,37040380,79.0,0.101,,0.0
2023,라라50a54a,48,48840,4884039000,38,38550,38550390,93.0,0.0,,0.0
2023,마바07a48a,47,47170,4717033000,37,37040,37040330,396.0,0.3333,,0.0
2023,라바01a61a,43,43114,4311431000,33,33044,33044310,1285.0,0.3774,,0.0
2023,다마72a75a,45,45710,4571036000,35,35510,35510360,955.0,0.1079,836.0,0.0021
2023,나사89a75b,28,28710,2871040000,23,23510,23510400,34.0,0.7353,719.0,0.0286
2023,다마67b60a,45,45113,4511310700,35,35012,35012590,2516.0,0.1442,1845.0,0.0102
2023,다라78a47a,46,46780,4678037000,36,36560,36560370,725.0,0.3144,1521.0,0.0242
2023,라사16a15a,41,41670,4167031000,31,31280,31280310,520.0,0.0558,,0.0
2023,다바43a44b,44,44810,4481032000,34,34570,34570320,134.0,0.0,,0.0
2023,마마66b39b,31,31200,3120010500,26,26040,26040520,2746.0,0.0153,1068.0,0.0483
2023,라바71a82b,43,43800,4380035000,33,33580,33580360,426.0,0.0,,0.0
2023,마마02a05b,48,48121,4812131000,38,38111,38111310,193.0,0.3003,396.0,0.0052
2023,다라05a49b,46,46840,4684025600,36,36620,36620130,915.0,0.0832,,0.0
2023,라라50a95a,48,48170,4817044000,38,38030,38030430,659.0,0.1367,,0.0
2023,다아88a02b,41,41650,4165038000,31,31270,31270380,303.0,0.2541,992.0,0.0288
2023,마사37b28a,51,51230,5123036000,32,32070,32070360,261.0,0.0306,728.0,0.1387
2023,다마30a70b,45,45130,4513031000,35,35020,35020310,1080.0,0.1825,1534.0,0.0083
2023,다사02b78b,28,28710,2871038000,23,23510,23510380,536.0,0.0615,,0.0
2023,다바84b50a,43,43113,4311325000,33,33043,33043110,46.0,0.0439,,0.0
2023,라사73a37a,51,51760,5176032000,32,32540,32540320,291.0,0.8179,,0.0
2023,라라57b83a,48,48170,4817025000,38,38030,38030110,641.0,0.1904,1812.0,0.0016
2023,다바53a95a,41,41220,4122025900,31,31070,31070140,885.0,0.7493,23.0,0.0011
2023,다마95a01b,46,46730,4673037000,36,36530,36530370,569.0,0.0,,0.0
2023,다바65a71a,44,44133,4413310600,34,34012,34012610,251.0,0.3781,,0.0
2023,마마67a77b,47,47111,4711125300,37,37011,37011120,142.0,0.2042,1557.0,0.0139
2023,라사01a77a,41,41820,4182025000,31,31570,31570110,740.0,0.2514,3675.0,0.0054
2023,다사37b24b,41,41273,4127310800,31,31092,31092780,222.0,0.3153,704.0,0.0711
2023,다바45a18a,44,44790,4479036000,34,34550,34550360,177.0,0.0113,,0.0
2023,마마05a19a,48,48270,4827038000,38,38080,38080380,409.0,0.0,,0.0
2023,마라26b89b,26,26440,2644010800,21,21120,21120550,1300.0,0.2016,1339.0,8.0E-4
2023,다마69a64a,45,45710,4571025600,35,35510,35510130,1253.0,0.2707,556.0,0.0234
2023,다마63a09b,45,45770,4577035000,35,35560,35560370,1250.0,0.0,,0.0
2023,라마22b90b,43,43740,4374036000,33,33540,33540360,384.0,0.0,,0.0
2023,라사25a21a,51,51130,5113025000,32,32020,32020110,33.0,0.3034,,0.0
2023,다사59a86b,41,41630,4163031000,31,31260,31260310,540.0,0.7408,,0.0
2023,다바86b40b,43,43113,4311331000,33,33043,33043310,305.0,0.6519,3595.0,0.0033
2023,라마03b90a,44,44710,4471032000,34,34510,34510320,84.0,0.0,,0.0
2023,다마76a79a,45,45710,4571039000,35,35510,35510390,276.0,0.5434,1642.0,0.0072
2023,마사37a15b,51,51230,5123025000,32,32070,32070110,210.0,0.0,,0.0
2023,다바55a58b,44,44200,4420031000,34,34040,34040310,623.0,0.0642,,0.0
2023,라사51b55b,51,51730,5173034000,32,32520,32520340,223.0,0.009,,0.0
2023,라사02a27a,41,41670,4167032000,31,31280,31280330,739.0,0.1042,716.0,0.0027
2023,라아59b10b,51,51810,5181025000,32,32590,32590110,324.0,0.0217,,0.0
2023,다바93a09a,30,30140,3014012100,25,25020,25020690,391.0,0.3273,,0.0
2023,다마65a41a,45,45710,4571035000,35,35510,35510350,903.0,0.7824,1135.0,0.0077
2023,다라38b69a,46,46170,4617040000,36,36040,36040400,1473.0,0.5219,,0.0
2023,라라29a68b,48,48850,4885035000,38,38560,38560350,114.0,0.0,,0.0
2023,라아94b23a,51,51210,5121010600,32,32060,32060560,5.0,0.0,,0.0
2023,다바22b02a,44,44180,4418038000,34,34030,34030380,323.0,0.0776,,0.0
2023,라바36a07a,43,43740,4374032000,33,33540,33540320,220.0,0.0,,0.0
2023,라마90a04b,48,48730,4873035000,38,38520,38520350,166.0,0.0785,,0.0
2023,라마84a36a,48,48740,4874033000,38,38530,38530330,55.0,0.0,,0.0
2023,라바61b51a,47,47280,4728033000,37,37090,37090330,389.0,0.0231,,0.0
2023,다마87a16b,45,45190,4519011400,35,35050,35050570,451.0,0.0199,,0.0
2023,다사63a74a,41,41150,4115010800,31,31030,31030600,68.0,0.3382,733.0,0.1807
2023,다다26b02a,50,50110,5011025900,39,39010,39010140,49.0,0.2857,1246.0,0.02
2023,라바01b08a,43,43730,4373037000,33,33530,33530370,747.0,0.0,,0.0
2023,다사21a67b,41,41570,4157025000,31,31230,31230110,268.0,0.9552,1185.0,0.0147
2023,라사05a31b,41,41670,4167035000,31,31280,31280360,63.0,0.1111,,0.0
2023,라아13b07a,51,51790,5179032000,32,32570,32570320,408.0,0.0074,,0.0
2023,다바25b48a,44,44800,4480025600,34,34560,34560130,227.0,0.0,3554.0,0.0087
2023,마마82b73a,47,47111,4711125000,37,37011,37011110,345.0,0.478,,0.0
2023,라바48b38a,47,47250,4725044000,37,37080,37080440,192.0,0.0727,,0.0
2023,라마75b04a,48,48730,4873033000,38,38520,38520330,1.0,0.0,,0.0
2023,다바21a01b,44,44180,4418038000,34,34030,34030380,81.0,0.0987,2594.0,0.0122
2023,마바10b56a,47,47170,4717043000,37,37040,37040430,50.0,0.04,,0.0
2023,다사76b30a,41,41610,4161011400,31,31250,31250511,156.0,0.0962,1188.0,0.0488
2023,라라05a32a,46,46130,4613033000,36,36020,36020330,459.0,0.1049,,0.0
2023,라바85a44a,47,47900,4790036000,37,37600,37600360,69.0,0.1449,,0.0
2023,다마33b46a,45,45800,4580025000,35,35580,35580110,498.0,0.0,,0.0
2023,라바71b32a,47,47900,4790041000,37,37600,37600410,13.0,0.0769,,0.0
2023,다바46b85a,41,41220,4122037000,31,31070,31070370,79.0,0.1266,,0.0
2023,라바52a50b,47,47280,4728036000,37,37090,37090360,57.0,0.0174,,0.0
2023,다바84a96b,41,41550,4155031000,31,31220,31220310,152.0,0.0,,0.0
2023,라사75a51b,51,51760,5176034000,32,32540,32540340,304.0,0.0,,0.0
2023,라마49a64b,47,47150,4715045000,37,37030,37030440,721.0,0.0,,0.0
2023,라마42a36a,48,48880,4888037000,38,38590,38590370,139.0,0.0,,0.0
2023,마바05b10a,47,47730,4773037000,37,37520,37520370,48.0,0.1041,,0.0
2023,다사81a36b,41,41610,4161025300,31,31250,31250120,15.0,0.4,1221.0,0.375
2023,다바83b49b,43,43113,4311325000,33,33043,33043110,60.0,0.0167,,0.0
2023,다마48b83a,45,45140,4514032000,35,35030,35030320,66.0,0.376,,0.0
2023,마바12a34b,47,47170,4717037000,37,37040,37040370,36.0,0.0554,,0.0
2023,다마96b93b,44,44710,4471031000,34,34510,34510310,24.0,0.0,,0.0
2023,다마70b33a,45,45750,4575032000,35,35550,35550320,12.0,0.0,,0.0
2023,다라27b20b,46,46810,4681034000,36,36590,36590350,144.0,0.0,,0.0
2023,다마52b35b,45,45180,4518041000,35,35040,35040410,30.0,0.0,,0.0
2023,다라69b64a,46,46790,4679041500,36,36570,36570440,39.0,0.0,,0.0
2023,라사79a21a,51,51750,5175033000,32,32530,32530330,45.0,0.0,,0.0
2023,라라89b70a,48,48820,4882042000,38,38540,38540420,26.0,0.0,,0.0
2023,다라99a10b,46,46770,4677045000,36,36550,36550370,6.0,0.0,,0.0
2023,라라29a74a,48,48850,4885035000,38,38560,38560350,19.0,0.0,,0.0
2023,다마75a21b,45,45750,4575037000,35,35550,35550370,74.0,0.0,,0.0
2023,다바20b28b,44,44180,4418034000,34,34030,34030350,8.0,0.0,,0.0
2023,다라22b47a,46,46830,4683036000,36,36610,36610360,2.0,0.0,,0.0
2023,다마37a62b,45,45210,4521025000,35,35060,35060110,73.0,0.0,,0.0
2023,라라86b96a,48,48730,4873038000,38,38520,38520380,78.0,0.0513,1712.0,0.0602
2023,다라95a09a,46,46770,4677036000,36,36550,36550360,11.0,0.0,,0.0
2023,다바23b21a,44,44180,4418035000,34,34030,34030360,20.0,0.0,,0.0
2023,다바24b21a,44,44180,4418035000,34,34030,34030360,54.0,0.0186,,0.0
2023,다마40a24a,45,45180,4518012700,35,35040,35040590,28.0,0.0,,0.0
2023,라아12a08b,51,51790,5179032000,32,32570,32570320,84.0,0.0119,,0.0
2023,라사49a62a,51,51720,5172035200,32,32510,32510400,47.0,0.0,,0.0
2023,다마38a27b,45,45180,4518011000,35,35040,35040590,19.0,0.0,,0.0
2023,마마81a74a,47,47111,4711125000,37,37011,37011110,8.0,0.483,,0.0
2023,다마63b11b,45,45770,4577035000,35,35560,35560370,16.0,0.0,,0.0
2023,라바81a20b,47,47730,4773042000,37,37520,37520420,4.0,0.0,,0.0
2023,다라31a15a,46,46810,4681034000,36,36590,36590350,4.0,0.0,,0.0
2023,라바63b19a,47,47250,4725033000,37,37080,37080330,11.0,0.0,,0.0
2023,라라43a67a,48,48240,4824037000,38,38060,38060370,15.0,0.0,,0.0
2023,다마23b68b,45,45130,4513025000,35,35020,35020110,22.0,0.0455,,0.0
2023,다마45a38b,45,45180,4518038000,35,35040,35040380,4.0,0.0,,0.0
2023,라사47a96b,51,51810,5181031000,32,32590,32590310,7.0,0.0,,0.0
2023,다라68a62b,46,46780,4678036000,36,36560,36560360,1.0,0.0,,0.0
2023,다라28b24b,46,46810,4681025000,36,36590,36590110,6.0,0.0,,0.0
2023,마마51a67b,47,47130,4713036000,37,37020,37020360,4.0,0.0,,0.0
2023,라아77b40b,51,51820,5182025000,32,32600,32600110,1.0,0.0,,0.0
2023,다라33b80b,29,29200,2920014600,24,24050,24050660,1.0,0.0,,0.0
2023,마바13b79a,47,47920,4792032000,37,37610,37610320,4.0,0.5,,0.0
2023,라사87b29b,51,51760,5176031000,32,32540,32540310,2.0,0.0,,0.0
2023,다사44b13b,41,41590,4159032000,31,31240,31240330,2.0,0.5,1594.0,0.5
2023,라바67a93b,43,43800,4380035000,33,33580,33580360,3.0,0.0,,0.0
2023,라마98b63b,27,27110,2711015600,22,22010,22010560,9163466.0,0.095,27323.0,1.0E-4
2023,다사45a42a,11,11545,1154510100,11,11180,11180510,1152998.0,0.4132,441.0,0.1816
2023,다사58b62b,11,11320,1132010600,11,11100,11100560,1198138.0,0.5256,642.0,0.0796
2023,라라98b92a,48,48125,4812511800,38,38113,38113650,1122890.0,0.1414,617.0,0.1335
2023,다사25b49a,28,28260,2826012200,23,23080,23080740,41685.0,0.4726,770.0,0.0311
2023,다사33b68b,41,41480,4148010800,31,31200,31200513,200679.0,0.2881,578.0,0.1694
2023,다사59b52b,11,11230,1123010500,11,11060,11060910,458768.0,0.4352,418.0,0.1825
2023,다사68a37a,41,41133,4113310100,31,31022,31022510,192557.0,0.2018,899.0,0.0439
2023,다사56b49a,11,11200,1120011300,11,11040,11040730,585903.0,0.6036,475.0,0.1625
2023,다바65a62a,44,44131,4413131000,34,34011,34011310,2092.0,0.2934,1349.0,0.0104
2023,다사64b16a,41,41463,4146310700,31,31192,31192540,101154.0,0.4511,544.0,0.1625
2023,다바60b98a,41,41220,4122011000,31,31070,31070560,254483.0,0.1827,900.0,0.1163
2023,다바63b91a,41,41220,4122011900,31,31070,31070680,219852.0,0.336,1000.0,0.0191
2023,다사60a05a,41,41370,4137012100,31,31140,31140560,142298.0,0.4132,825.0,0.0205
2023,다사68b60b,41,41360,4136026500,31,31130,31130160,113373.0,0.2059,609.0,0.4727
2023,다라42b83b,29,29140,2914011900,24,24020,24020590,368237.0,0.2018,667.0,0.0589
2023,다사31b28b,41,41390,4139013200,31,31150,31150610,245255.0,0.3366,549.0,0.1745
2023,다사58b20b,41,41115,4111514000,31,31013,31013540,351254.0,0.5551,835.0,0.0328
2023,마라42a78b,26,26200,2620012000,21,21040,21040640,277038.0,0.3227,643.0,0.078
2023,다사27b60b,41,41570,4157010400,31,31230,31230560,755314.0,0.4393,667.0,0.141
2023,마라37b79b,26,26140,2614011600,21,21020,21020610,201082.0,0.4733,243.0,0.2414
2023,다사36a32b,41,41390,4139013000,31,31150,31150710,3993.0,0.3837,921.0,0.0094
2023,마마70a88b,47,47113,4711312100,37,37012,37012650,184869.0,0.1698,1009.0,0.0202
2023,다사31a28b,41,41390,4139013200,31,31150,31150620,306569.0,0.4263,1016.0,0.0518
2023,다사44a83b,41,41480,4148025600,31,31200,31200130,10835.0,0.2828,1384.0,0.0098
2023,다사49b43b,11,11620,1162010100,11,11210,11210520,84062.0,0.9143,1213.0,0.0063
2023,다사39a42a,41,41190,4119011300,31,31050,31050940,568424.0,0.6845,756.0,0.0417
2023,다사32b38b,28,28200,2820010300,23,23050,23050640,305228.0,0.3277,670.0,0.139
2023,다사47b52a,11,11440,1144012500,11,11140,11140730,881376.0,0.4668,718.0,0.0632
2023,마마38b03b,48,48330,4833031000,38,38100,38100310,151949.0,0.2774,974.0,0.0115
2023,다사38a12a,41,41590,4159026200,31,31240,31240150,146712.0,0.3178,751.0,0.0653
2023,마라49b86b,26,26350,2635010500,21,21090,21090740,499709.0,0.2043,450.0,0.0873
2023,마마65b81a,47,47111,4711111600,37,37011,37011590,37206.0,0.2474,1363.0,0.0162
2023,다사62a24a,41,41465,4146510600,31,31193,31193590,252698.0,0.5041,1492.0,0.0242
2023,라사12a78b,51,51110,5111040000,32,32010,32010360,8603.0,0.2761,2305.0,0.0122
2023,다바66a70b,44,44133,4413310300,34,34012,34012580,110778.0,0.1726,625.0,0.0651
2023,마라27b94a,48,48250,4825011800,38,38070,38070580,102004.0,0.0978,1171.0,0.008
2023,다사68b48a,11,11740,1174010600,11,11250,11250710,208072.0,0.371,1008.0,0.0331
2023,마마64a31a,31,31110,3111010800,26,26010,26010590,64452.0,0.1463,865.0,0.0273
2023,다사46a47b,11,11560,1156012700,11,11190,11190610,301287.0,0.5734,1046.0,0.0789
2023,다바84b10b,30,30170,3017011600,25,25030,25030730,51094.0,0.3087,1914.0,0.0142
2023,다사72a14b,41,41461,4146110200,31,31191,31191550,55613.0,0.4697,1256.0,0.0208
2023,라사64b04a,43,43150,4315012000,33,33030,33030720,46294.0,0.2236,1241.0,3.0E-4
2023,마마53a04b,26,26710,2671025600,21,21510,21510130,97236.0,0.2736,1021.0,0.0145
2023,마마40a08a,48,48330,4833010700,38,38100,38100520,193573.0,0.1848,704.0,0.1037
2023,마마69b24a,31,31140,3114011800,26,26020,26020610,7950.0,0.2219,1440.0,0.0095
2023,다사58a57a,11,11305,1130510100,11,11090,11090720,121347.0,0.0692,676.0,0.3124
2023,다바90b10a,30,30140,3014011800,25,25020,25020690,62521.0,0.2632,1125.0,0.033
2023,다바77a91a,41,41550,4155012800,31,31220,31220530,14924.0,0.2014,1135.0,0.0053
2023,다마57a58a,45,45710,4571033000,35,35510,35510330,9045.0,0.1723,725.0,0.0079
2023,다사39a47b,41,41190,4119012100,31,31050,31050950,125929.0,0.6648,1290.0,0.0317
2023,라사43a24a,51,51130,5113011700,32,32020,32020680,383.0,0.0994,,0.0
2023,다사68a29b,41,41135,4113510100,31,31023,31023510,117455.0,0.6985,696.0,0.0176
2023,다사60a20b,41,41117,4111710300,31,31014,31014620,61768.0,0.3665,1307.0,0.0293
2023,라마72b94a,47,47190,4719010400,37,37050,37050570,10122.0,0.3541,1450.0,0.0461
2023,마라43a99a,26,26410,2641010300,21,21110,21110670,9486.0,0.5029,1386.0,3.0E-4
2023,다바92a19b,30,30230,3023010200,25,25050,25050520,20157.0,0.5845,1065.0,0.0361
2023,다사43a82a,41,41480,4148025600,31,31200,31200130,12838.0,0.4769,683.0,0.0249
2023,다사51a16a,41,41590,4159031000,31,31240,31240310,33473.0,0.2302,629.0,0.1319
2023,마마46b01a,26,26410,2641010100,21,21110,21110640,48597.0,0.6181,1026.0,0.0093
2023,다다07b03a,50,50110,5011011000,39,39010,39010580,29509.0,0.2827,1561.0,0.0166
2023,라바08a64b,43,43745,4374525000,33,33590,33590140,8622.0,0.1593,,0.0
2023,마마71a89a,47,47113,4711312200,37,37012,37012650,20748.0,0.043,998.0,0.0166
2023,다사36a47a,41,41190,4119012400,31,31050,31050960,59839.0,0.5822,676.0,0.0652
2023,다바94a58a,43,43114,4311425300,33,33044,33044120,38023.0,0.0636,1281.0,0.0117
